State ID,State,Year,Subsector ID,Subsector,Investment
1,Aguascalientes,2010,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",-0.5133159756660461
1,Aguascalientes,2010,436,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",3.1620309352874756
1,Aguascalientes,2010,462,The Retail Trade in Supermarkets and Department Stores,24.57251739501953
1,Aguascalientes,2010,492,Courier and Parcel Services,-0.0067170001566410065
1,Aguascalientes,2010,517,Telecommunications,27.054054260253906
1,Aguascalientes,2010,522,Intermediary Institutions Credit and Financial Off-Exchange,7.718577861785889
1,Aguascalientes,2010,523,"Trading Activities, Exchange Rate and Financial Investment",22.620441436767578
1,Aguascalientes,2010,524,"Surety Companies, Insurance and Pensions",-0.024658000096678734
1,Aguascalientes,2010,531,Real Estate Services,0.9411939978599548
1,Aguascalientes,2010,532,Rental Services Movables,2.2465620040893555
1,Aguascalientes,2010,533,"Rental Services Trademarks, Patents and Franchises",0.008162000216543674
1,Aguascalientes,2010,541,"Services Professionals, Scientists and Technicals",-0.051162999123334885
1,Aguascalientes,2010,561,Support Services Business,11.417346954345703
1,Aguascalientes,2010,722,Preparation Services Food and Beverage,2.1370279788970947
1,Aguascalientes,2011,221,"Generation, Transmission and Distribution of Electric Energy",-1.4945069551467896
1,Aguascalientes,2011,236,Edification,80.12396240234375
1,Aguascalientes,2011,237,Construction of Civil Engineering Works,0.001512999995611608
1,Aguascalientes,2011,311,Food Industry,-0.11618000268936157
1,Aguascalientes,2011,312,Beverage Industry and the Snuff,1.5833230018615723
1,Aguascalientes,2011,315,Manufacture of Clothing,1.2234359979629517
1,Aguascalientes,2011,325,Chemical Industry,-0.22215904295444489
1,Aguascalientes,2011,326,Industry Plastic and Rubber,3.4690349102020264
1,Aguascalientes,2011,331,Basic Metal Industries,2.942594051361084
1,Aguascalientes,2011,333,Manufacture of Machinery and Equipment,12.017592430114746
1,Aguascalientes,2011,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",16.382387161254883
1,Aguascalientes,2011,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",-0.9582800269126892
1,Aguascalientes,2011,336,Manufacture of Transport Equipment,110.24345397949219
1,Aguascalientes,2011,339,Other Manufacturing,-84.7461929321289
1,Aguascalientes,2011,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",2.188962936401367
1,Aguascalientes,2011,462,The Retail Trade in Supermarkets and Department Stores,18.288000106811523
1,Aguascalientes,2011,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",0.547577977180481
1,Aguascalientes,2011,492,Courier and Parcel Services,0.06385199725627899
1,Aguascalientes,2011,517,Telecommunications,1.9011110067367554
1,Aguascalientes,2011,522,Intermediary Institutions Credit and Financial Off-Exchange,8.58703899383545
1,Aguascalientes,2011,523,"Trading Activities, Exchange Rate and Financial Investment",1.4483489990234375
1,Aguascalientes,2011,524,"Surety Companies, Insurance and Pensions",0.9176599979400635
1,Aguascalientes,2011,531,Real Estate Services,0.6569510102272034
1,Aguascalientes,2011,533,"Rental Services Trademarks, Patents and Franchises",0.05393199995160103
1,Aguascalientes,2011,541,"Services Professionals, Scientists and Technicals",0.03508254140615463
1,Aguascalientes,2011,561,Support Services Business,3.426593065261841
1,Aguascalientes,2011,713,Entertainment Services in Recreational Facilities and other Recreational Services,1.3700740337371826
1,Aguascalientes,2012,221,"Generation, Transmission and Distribution of Electric Energy",-0.8246080279350281
1,Aguascalientes,2012,237,Construction of Civil Engineering Works,4.61669397354126
1,Aguascalientes,2012,238,Specialized Construction Work,0.22480300068855286
1,Aguascalientes,2012,312,Beverage Industry and the Snuff,1.370924949645996
1,Aguascalientes,2012,315,Manufacture of Clothing,2.0239930152893066
1,Aguascalientes,2012,325,Chemical Industry,11.897384643554688
1,Aguascalientes,2012,326,Industry Plastic and Rubber,6.039809226989746
1,Aguascalientes,2012,331,Basic Metal Industries,-6.4290361404418945
1,Aguascalientes,2012,332,Fabricated Metal Products,27.48834991455078
1,Aguascalientes,2012,333,Manufacture of Machinery and Equipment,12.509257316589355
1,Aguascalientes,2012,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",16.088560104370117
1,Aguascalientes,2012,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",3.8066179752349854
1,Aguascalientes,2012,336,Manufacture of Transport Equipment,289.7712707519531
1,Aguascalientes,2012,339,Other Manufacturing,-75.86886596679688
1,Aguascalientes,2012,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",1.331547498703003
1,Aguascalientes,2012,462,The Retail Trade in Supermarkets and Department Stores,28.850528717041016
1,Aguascalientes,2012,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",0.935064971446991
1,Aguascalientes,2012,492,Courier and Parcel Services,1.5968819856643677
1,Aguascalientes,2012,517,Telecommunications,12.476533889770508
1,Aguascalientes,2012,522,Intermediary Institutions Credit and Financial Off-Exchange,6.238150596618652
1,Aguascalientes,2012,523,"Trading Activities, Exchange Rate and Financial Investment",0.30992498993873596
1,Aguascalientes,2012,524,"Surety Companies, Insurance and Pensions",0.038182999938726425
1,Aguascalientes,2012,531,Real Estate Services,0.923632025718689
1,Aguascalientes,2012,533,"Rental Services Trademarks, Patents and Franchises",0.08089999854564667
1,Aguascalientes,2012,541,"Services Professionals, Scientists and Technicals",-2.774566173553467
1,Aguascalientes,2012,561,Support Services Business,0.2894868552684784
1,Aguascalientes,2013,221,"Generation, Transmission and Distribution of Electric Energy",0.4045979976654053
1,Aguascalientes,2013,237,Construction of Civil Engineering Works,2.9424240589141846
1,Aguascalientes,2013,312,Beverage Industry and the Snuff,32.436798095703125
1,Aguascalientes,2013,315,Manufacture of Clothing,0.474496990442276
1,Aguascalientes,2013,325,Chemical Industry,-15.977794647216797
1,Aguascalientes,2013,326,Industry Plastic and Rubber,33.515438079833984
1,Aguascalientes,2013,331,Basic Metal Industries,6.685049057006836
1,Aguascalientes,2013,332,Fabricated Metal Products,26.84800148010254
1,Aguascalientes,2013,333,Manufacture of Machinery and Equipment,11.402555465698242
1,Aguascalientes,2013,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",-8.433391571044922
1,Aguascalientes,2013,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",0.02725899964570999
1,Aguascalientes,2013,336,Manufacture of Transport Equipment,-60.288978576660156
1,Aguascalientes,2013,339,Other Manufacturing,7.983874797821045
1,Aguascalientes,2013,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",1.6209579706192017
1,Aguascalientes,2013,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",4.080788612365723
1,Aguascalientes,2013,462,The Retail Trade in Supermarkets and Department Stores,15.126301765441895
1,Aguascalientes,2013,463,"The Retail Trade in Textiles, Jewelry, Clothing Accessories and Footwear",0.5259339809417725
1,Aguascalientes,2013,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",-6.466165065765381
1,Aguascalientes,2013,492,Courier and Parcel Services,0.33913201093673706
1,Aguascalientes,2013,517,Telecommunications,25.903045654296875
1,Aguascalientes,2013,522,Intermediary Institutions Credit and Financial Off-Exchange,2.8386950492858887
1,Aguascalientes,2013,523,"Trading Activities, Exchange Rate and Financial Investment",-28.003917694091797
1,Aguascalientes,2013,524,"Surety Companies, Insurance and Pensions",-8.772647857666016
1,Aguascalientes,2013,531,Real Estate Services,0.1000789999961853
1,Aguascalientes,2013,533,"Rental Services Trademarks, Patents and Franchises",0.01232600025832653
1,Aguascalientes,2013,541,"Services Professionals, Scientists and Technicals",12.306219100952148
1,Aguascalientes,2013,561,Support Services Business,-2.54917311668396
1,Aguascalientes,2014,221,"Generation, Transmission and Distribution of Electric Energy",-0.18983200192451477
1,Aguascalientes,2014,237,Construction of Civil Engineering Works,-0.864528238773346
1,Aguascalientes,2014,311,Food Industry,2.2569780349731445
1,Aguascalientes,2014,312,Beverage Industry and the Snuff,3.187541961669922
1,Aguascalientes,2014,315,Manufacture of Clothing,-0.5970529913902283
1,Aguascalientes,2014,325,Chemical Industry,4.0272417068481445
1,Aguascalientes,2014,326,Industry Plastic and Rubber,104.46866607666016
1,Aguascalientes,2014,331,Basic Metal Industries,52.14352035522461
1,Aguascalientes,2014,332,Fabricated Metal Products,28.01190185546875
1,Aguascalientes,2014,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",4.540570259094238
1,Aguascalientes,2014,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",0.00849200040102005
1,Aguascalientes,2014,336,Manufacture of Transport Equipment,529.4486694335938
1,Aguascalientes,2014,339,Other Manufacturing,1.3446857929229736
1,Aguascalientes,2014,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",2.104565382003784
1,Aguascalientes,2014,462,The Retail Trade in Supermarkets and Department Stores,8.476167678833008
1,Aguascalientes,2014,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",4.5916290283203125
1,Aguascalientes,2014,492,Courier and Parcel Services,0.7703260183334351
1,Aguascalientes,2014,517,Telecommunications,-45.66681671142578
1,Aguascalientes,2014,522,Intermediary Institutions Credit and Financial Off-Exchange,21.903644561767578
1,Aguascalientes,2014,523,"Trading Activities, Exchange Rate and Financial Investment",-53.47713088989258
1,Aguascalientes,2014,524,"Surety Companies, Insurance and Pensions",0.029921000823378563
1,Aguascalientes,2014,531,Real Estate Services,0.12422099709510803
1,Aguascalientes,2015,221,"Generation, Transmission and Distribution of Electric Energy",5.652070045471191
1,Aguascalientes,2015,311,Food Industry,4.647137641906738
1,Aguascalientes,2015,312,Beverage Industry and the Snuff,7.083256244659424
1,Aguascalientes,2015,315,Manufacture of Clothing,1.574670672416687
1,Aguascalientes,2015,325,Chemical Industry,15.737780570983887
1,Aguascalientes,2015,326,Industry Plastic and Rubber,-51.55997085571289
1,Aguascalientes,2015,332,Fabricated Metal Products,20.41550636291504
1,Aguascalientes,2015,333,Manufacture of Machinery and Equipment,9.888863563537598
1,Aguascalientes,2015,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",32.06596755981445
1,Aguascalientes,2015,336,Manufacture of Transport Equipment,604.7554321289063
1,Aguascalientes,2015,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",17.396787643432617
1,Aguascalientes,2015,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",0.4510079026222229
1,Aguascalientes,2015,462,The Retail Trade in Supermarkets and Department Stores,19.995615005493164
1,Aguascalientes,2015,482,Rail Transport,9.681212425231934
1,Aguascalientes,2015,517,Telecommunications,13.522454261779785
1,Aguascalientes,2015,522,Intermediary Institutions Credit and Financial Off-Exchange,14.02188491821289
1,Aguascalientes,2015,523,"Trading Activities, Exchange Rate and Financial Investment",2.053666114807129
1,Aguascalientes,2015,524,"Surety Companies, Insurance and Pensions",0.17969100177288055
1,Aguascalientes,2015,541,"Services Professionals, Scientists and Technicals",11.28477954864502
1,Aguascalientes,2015,561,Support Services Business,10.34846305847168
1,Aguascalientes,2016,221,"Generation, Transmission and Distribution of Electric Energy",13.28593635559082
1,Aguascalientes,2016,311,Food Industry,1.8101614713668823
1,Aguascalientes,2016,312,Beverage Industry and the Snuff,9.094795227050781
1,Aguascalientes,2016,313,Textile Manufacturing Inputs and Finishing of Textiles,16.0042781829834
1,Aguascalientes,2016,315,Manufacture of Clothing,7.701493263244629
1,Aguascalientes,2016,325,Chemical Industry,-1.9352589845657349
1,Aguascalientes,2016,326,Industry Plastic and Rubber,-34.90373992919922
1,Aguascalientes,2016,331,Basic Metal Industries,52.19068908691406
1,Aguascalientes,2016,333,Manufacture of Machinery and Equipment,-10.040811538696289
1,Aguascalientes,2016,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",39.37348556518555
1,Aguascalientes,2016,336,Manufacture of Transport Equipment,375.8177795410156
1,Aguascalientes,2016,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",0.8432348966598511
1,Aguascalientes,2016,462,The Retail Trade in Supermarkets and Department Stores,6.128559112548828
1,Aguascalientes,2016,486,Pipelines,12.384262084960938
1,Aguascalientes,2016,517,Telecommunications,7.586388111114502
1,Aguascalientes,2016,522,Intermediary Institutions Credit and Financial Off-Exchange,11.374377250671387
1,Aguascalientes,2016,524,"Surety Companies, Insurance and Pensions",3.470797538757324
1,Aguascalientes,2016,541,"Services Professionals, Scientists and Technicals",-0.8496080636978149
1,Aguascalientes,2016,561,Support Services Business,0.12026552110910416
1,Aguascalientes,2017,237,Construction of Civil Engineering Works,50.558834075927734
1,Aguascalientes,2017,311,Food Industry,-5.470350742340088
1,Aguascalientes,2017,312,Beverage Industry and the Snuff,11.809762001037598
